GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,SCSAA,SMSAA,URB_AREAA,AREANAME,CENCNTY,CBD,SEA,C1I001
"G3701470","1970","North Carolina","37","Pitt","147",,,,,,,"Pitt","1",,"08",73900
"G3701490","1970","North Carolina","37","Polk","149",,,,,"2280",,"Polk","1",,"05",11735
"G3701510","1970","North Carolina","37","Randolph","151",,,,,"3120",,"Randolph","0",,"04",76358
"G3701530","1970","North Carolina","37","Richmond","153",,,,,,,"Richmond","1",,"09",39889
"G3701550","1970","North Carolina","37","Robeson","155",,,,,,,"Robeson","1",,"09",84842
"G3701570","1970","North Carolina","37","Rockingham","157",,,,,,,"Rockingham","1",,"03",72402
"G3701590","1970","North Carolina","37","Rowan","159",,,,,,,"Rowan","1",,"04",90035
"G3701610","1970","North Carolina","37","Rutherford","161",,,,,,,"Rutherford","1",,"05",47337
"G3701630","1970","North Carolina","37","Sampson","163",,,,,,,"Sampson","1",,"06",44954
"G3701650","1970","North Carolina","37","Scotland","165",,,,,,,"Scotland","1",,"09",26929
"G3701670","1970","North Carolina","37","Stanly","167",,,,,,,"Stanly","1",,"04",42822
"G3701690","1970","North Carolina","37","Stokes","169",,,,,,,"Stokes","1",,"03",23782
"G3701710","1970","North Carolina","37","Surry","171",,,,,,,"Surry","1",,"03",51415
"G3701730","1970","North Carolina","37","Swain","173",,,,,,,"Swain","1",,"01",7861
"G3701750","1970","North Carolina","37","Transylvania","175",,,,,,,"Transylvania","1",,"01",19713
"G3701770","1970","North Carolina","37","Tyrrell","177",,,,,"3120",,"Tyrrell","1",,"10",3806
"G3701790","1970","North Carolina","37","Union","179",,,,,"1520",,"Union","1",,"05",54714
"G3701810","1970","North Carolina","37","Vance","181",,,,,"1520",,"Vance","1",,"03",32691
"G3701830","1970","North Carolina","37","Wake","183",,,,,"6640",,"Wake","0",,"E",228453
"G3701850","1970","North Carolina","37","Warren","185",,,,,,,"Warren","1",,"06",15810
"G3701870","1970","North Carolina","37","Washington","187",,,,,,,"Washington","1",,"07",14038
"G3701890","1970","North Carolina","37","Watauga","189",,,,,,,"Watauga","1",,"01",23404
"G3701910","1970","North Carolina","37","Wayne","191",,,,,,,"Wayne","1",,"08",85408
"G3701930","1970","North Carolina","37","Wilkes","193",,,,,,,"Wilkes","1",,"02",49524
"G3701950","1970","North Carolina","37","Wilson","195",,,,,"6640",,"Wilson","1",,"08",57486
"G3701970","1970","North Carolina","37","Yadkin","197",,,,,"3120",,"Yadkin","1",,"03",24599
"G3701990","1970","North Carolina","37","Yancey","199",,,,,"3120",,"Yancey","1",,"01",12629
"G3800010","1970","North Dakota","38","Adams","001",,,,,,,"Adams","1",,"01",3832
"G3800030","1970","North Dakota","38","Barnes","003",,,,,,,"Barnes","1",,"03",14669
"G3800050","1970","North Dakota","38","Benson","005",,,,,,,"Benson","1",,"03",8245
"G3800070","1970","North Dakota","38","Billings","007",,,,,,,"Billings","1",,"01",1198
"G3800090","1970","North Dakota","38","Bottineau","009",,,,,,,"Bottineau","1",,"03",9496
"G3800110","1970","North Dakota","38","Bowman","011",,,,,,,"Bowman","1",,"01",3901
"G3800130","1970","North Dakota","38","Burke","013",,,,,,,"Burke","1",,"02",4739
"G3800150","1970","North Dakota","38","Burleigh","015",,,,,,,"Burleigh","1",,"02",40714
"G3800170","1970","North Dakota","38","Cass","017",,,,,"2520",,"Cass","0",,"04",73653
"G3800190","1970","North Dakota","38","Cavalier","019",,,,,,,"Cavalier","1",,"03",8213
"G3800210","1970","North Dakota","38","Dickey","021",,,,,,,"Dickey","1",,"05",6976
"G3800230","1970","North Dakota","38","Divide","023",,,,,,,"Divide","1",,"02",4564
"G3800250","1970","North Dakota","38","Dunn","025",,,,,,,"Dunn","1",,"01",4895
"G3800270","1970","North Dakota","38","Eddy","027",,,,,,,"Eddy","1",,"03",4103
"G3800290","1970","North Dakota","38","Emmons","029",,,,,,,"Emmons","1",,"02",7200
"G3800310","1970","North Dakota","38","Foster","031",,,,,,,"Foster","1",,"03",4832
"G3800330","1970","North Dakota","38","Golden Valley","033",,,,,,,"Golden Valley","1",,"01",2611
"G3800350","1970","North Dakota","38","Grand Forks","035",,,,,,,"Grand Forks","1",,"04",61102
"G3800370","1970","North Dakota","38","Grant","037",,,,,,,"Grant","1",,"01",5009
"G3800390","1970","North Dakota","38","Griggs","039",,,,,,,"Griggs","1",,"03",4184
"G3800410","1970","North Dakota","38","Hettinger","041",,,,,,,"Hettinger","1",,"01",5075
"G3800430","1970","North Dakota","38","Kidder","043",,,,,,,"Kidder","1",,"02",4362
"G3800450","1970","North Dakota","38","LaMoure","045",,,,,,,"La Moure","1",,"03",7117
"G3800470","1970","North Dakota","38","Logan","047",,,,,,,"Logan","1",,"02",4245
"G3800490","1970","North Dakota","38","McHenry","049",,,,,,,"Mc Henry","1",,"03",8977
"G3800510","1970","North Dakota","38","McIntosh","051",,,,,,,"Mc Intosh","1",,"02",5545
"G3800530","1970","North Dakota","38","McKenzie","053",,,,,,,"Mc Kenzie","1",,"01",6127
"G3800550","1970","North Dakota","38","McLean","055",,,,,,,"Mc Lean","1",,"02",11251
"G3800570","1970","North Dakota","38","Mercer","057",,,,,,,"Mercer","1",,"01",6175
"G3800590","1970","North Dakota","38","Morton","059",,,,,,,"Morton","1",,"01",20310
"G3800610","1970","North Dakota","38","Mountrail","061",,,,,,,"Mountrail","1",,"02",8437
"G3800630","1970","North Dakota","38","Nelson","063",,,,,,,"Nelson","1",,"03",5776
"G3800650","1970","North Dakota","38","Oliver","065",,,,,,,"Oliver","1",,"01",2322
"G3800670","1970","North Dakota","38","Pembina","067",,,,,,,"Pembina","1",,"04",10728
"G3800690","1970","North Dakota","38","Pierce","069",,,,,,,"Pierce","1",,"03",6323
"G3800710","1970","North Dakota","38","Ramsey","071",,,,,,,"Ramsey","1",,"03",12915
"G3800730","1970","North Dakota","38","Ransom","073",,,,,,,"Ransom","1",,"05",7102
"G3800750","1970","North Dakota","38","Renville","075",,,,,,,"Renville","1",,"03",3828
"G3800770","1970","North Dakota","38","Richland","077",,,,,,,"Richland","1",,"05",18089
"G3800790","1970","North Dakota","38","Rolette","079",,,,,,,"Rolette","1",,"03",11549
"G3800810","1970","North Dakota","38","Sargent","081",,,,,,,"Sargent","1",,"05",5937
"G3800830","1970","North Dakota","38","Sheridan","083",,,,,,,"Sheridan","1",,"02",3232
"G3800850","1970","North Dakota","38","Sioux","085",,,,,,,"Sioux","1",,"01",3632
"G3800870","1970","North Dakota","38","Slope","087",,,,,,,"Slope","1",,"01",1484
"G3800890","1970","North Dakota","38","Stark","089",,,,,,,"Stark","1",,"01",19613
"G3800910","1970","North Dakota","38","Steele","091",,,,,,,"Steele","1",,"03",3749
"G3800930","1970","North Dakota","38","Stutsman","093",,,,,,,"Stutsman","1",,"03",23550
"G3800950","1970","North Dakota","38","Towner","095",,,,,,,"Towner","1",,"03",4645
"G3800970","1970","North Dakota","38","Traill","097",,,,,,,"Traill","1",,"04",9571
"G3800990","1970","North Dakota","38","Walsh","099",,,,,,,"Walsh","1",,"04",16251
"G3801010","1970","North Dakota","38","Ward","101",,,,,,,"Ward","1",,"03",58560
"G3801030","1970","North Dakota","38","Wells","103",,,,,,,"Wells","1",,"03",7847
"G3801050","1970","North Dakota","38","Williams","105",,,,,"2520",,"Williams","1",,"02",19301
"G3900010","1970","Ohio","39","Adams","001",,,,,,,"Adams","1",,"07",18957
"G3900030","1970","Ohio","39","Allen","003",,,,,"4320",,"Allen","0",,"O",111144
"G3900050","1970","Ohio","39","Ashland","005",,,,,,,"Ashland","1",,"04",43303
"G3900070","1970","Ohio","39","Ashtabula","007",,,,,,,"Ashtabula","1",,"05",98237
"G3900090","1970","Ohio","39","Athens","009",,,,,,,"Athens","1",,"08",54889
"G3900110","1970","Ohio","39","Auglaize","011",,,,,"4320",,"Auglaize","1",,"02",38602
"G3900130","1970","Ohio","39","Belmont","013",,,,,"9000",,"Belmont","1",,"J",80917
"G3900150","1970","Ohio","39","Brown","015",,,,,"9000",,"Brown","1",,"07",26635
"G3900170","1970","Ohio","39","Butler","017",,,,,"3200",,"Butler","0",,"D",226207
"G3900190","1970","Ohio","39","Carroll","019",,,,,,,"Carroll","1",,"06",21579
"G3900210","1970","Ohio","39","Champaign","021",,,,,"3200",,"Champaign","1",,"03",30491
"G3900230","1970","Ohio","39","Clark","023",,,,,"7960",,"Clark","0",,"N",157115
"G3900250","1970","Ohio","39","Clermont","025",,,,,"1640",,"Clermont","1",,"07",95725
"G3900270","1970","Ohio","39","Clinton","027",,,,,,,"Clinton","1",,"03",31464
"G3900290","1970","Ohio","39","Columbiana","029",,,,,,,"Columbiana","1",,"05",108310
"G3900310","1970","Ohio","39","Coshocton","031",,,,,,,"Coshocton","1",,"06",33486
"G3900330","1970","Ohio","39","Crawford","033",,,,,"1640",,"Crawford","1",,"02",50364
"G3900350","1970","Ohio","39","Cuyahoga","035",,,,,"1680",,"Cuyahoga","0",,"E",1721300
"G3900370","1970","Ohio","39","Darke","037",,,,,,,"Darke","1",,"03",49141
"G3900390","1970","Ohio","39","Defiance","039",,,,,"1680",,"Defiance","1",,"01",36949
"G3900410","1970","Ohio","39","Delaware","041",,,,,"1840",,"Delaware","1",,"03",42908
"G3900430","1970","Ohio","39","Erie","043",,,,,,,"Erie","1",,"04",75909
"G3900450","1970","Ohio","39","Fairfield","045",,,,,,,"Fairfield","1",,"06",73301
"G3900470","1970","Ohio","39","Fayette","047",,,,,"1840",,"Fayette","1",,"03",25461
"G3900490","1970","Ohio","39","Franklin","049",,,,,"1840",,"Franklin","0",,"B",833249
"G3900510","1970","Ohio","39","Fulton","051",,,,,,,"Fulton","1",,"01",33071
"G3900530","1970","Ohio","39","Gallia","053",,,,,"1840",,"Gallia","1",,"08",25239
"G3900550","1970","Ohio","39","Geauga","055",,,,,"1680",,"Geauga","1",,"05",62977
"G3900570","1970","Ohio","39","Greene","057",,,,,"2000",,"Greene","1",,"C",125057
"G3900590","1970","Ohio","39","Guernsey","059",,,,,"2000",,"Guernsey","1",,"06",37665
"G3900610","1970","Ohio","39","Hamilton","061",,,,,"1640",,"Hamilton","0",,"K",924018
"G3900630","1970","Ohio","39","Hancock","063",,,,,,,"Hancock","1",,"02",61217
"G3900650","1970","Ohio","39","Hardin","065",,,,,,,"Hardin","1",,"02",30813
"G3900670","1970","Ohio","39","Harrison","067",,,,,,,"Harrison","1",,"06",17013
"G3900690","1970","Ohio","39","Henry","069",,,,,,,"Henry","1",,"01",27058
"G3900710","1970","Ohio","39","Highland","071",,,,,,,"Highland","1",,"07",28996
"G3900730","1970","Ohio","39","Hocking","073",,,,,,,"Hocking","1",,"08",20322
"G3900750","1970","Ohio","39","Holmes","075",,,,,,,"Holmes","1",,"04",23024
"G3900770","1970","Ohio","39","Huron","077",,,,,,,"Huron","1",,"04",49587
"G3900790","1970","Ohio","39","Jackson","079",,,,,"1640",,"Jackson","1",,"08",27174
"G3900810","1970","Ohio","39","Jefferson","081",,,,,"8080",,"Jefferson","0",,"06",96193
"G3900830","1970","Ohio","39","Knox","083",,,,,"8080",,"Knox","1",,"06",41795
"G3900850","1970","Ohio","39","Lake","085",,,,,"1680",,"Lake","1",,"E",197200
"G3900870","1970","Ohio","39","Lawrence","087",,,,,"3400",,"Lawrence","1",,"L",56868
"G3900890","1970","Ohio","39","Licking","089",,,,,,,"Licking","1",,"06",107799
"G3900910","1970","Ohio","39","Logan","091",,,,,"3400",,"Logan","1",,"02",35072
"G3900930","1970","Ohio","39","Lorain","093",,,,,"4440",,"Lorain","0",,"M",256843
"G3900950","1970","Ohio","39","Lucas","095",,,,,"8400",,"Lucas","0",,"A",484370
"G3900970","1970","Ohio","39","Madison","097",,,,,"8400",,"Madison","1",,"03",28318
"G3900990","1970","Ohio","39","Mahoning","099",,,,,"9320",,"Mahoning","0",,"H",303424
"G3901010","1970","Ohio","39","Marion","101",,,,,"9320",,"Marion","1",,"02",64724
"G3901030","1970","Ohio","39","Medina","103",,,,,"1680",,"Medina","1",,"04",82717
"G3901050","1970","Ohio","39","Meigs","105",,,,,,,"Meigs","1",,"08",19799
"G3901070","1970","Ohio","39","Mercer","107",,,,,"1680",,"Mercer","1",,"02",35265
"G3901090","1970","Ohio","39","Miami","109",,,,,"2000",,"Miami","1",,"C",84342
"G3901110","1970","Ohio","39","Monroe","111",,,,,,,"Monroe","1",,"08",15739
"G3901130","1970","Ohio","39","Montgomery","113",,,,,"2000",,"Montgomery","0",,"C",606148
"G3901150","1970","Ohio","39","Morgan","115",,,,,,,"Morgan","1",,"08",12375
"G3901170","1970","Ohio","39","Morrow","117",,,,,,,"Morrow","1",,"06",21348
"G3901190","1970","Ohio","39","Muskingum","119",,,,,,,"Muskingum","1",,"06",77826
"G3901210","1970","Ohio","39","Noble","121",,,,,,,"Noble","1",,"08",10428
"G3901230","1970","Ohio","39","Ottawa","123",,,,,,,"Ottawa","1",,"01",37099
"G3901250","1970","Ohio","39","Paulding","125",,,,,,,"Paulding","1",,"01",19329
"G3901270","1970","Ohio","39","Perry","127",,,,,"2000",,"Perry","1",,"06",27434
"G3901290","1970","Ohio","39","Pickaway","129",,,,,"1840",,"Pickaway","1",,"03",40071
"G3901310","1970","Ohio","39","Pike","131",,,,,"1840",,"Pike","1",,"08",19114
"G3901330","1970","Ohio","39","Portage","133",,,,,"0080",,"Portage","1",,"05",125868
"G3901350","1970","Ohio","39","Preble","135",,,,,"2000",,"Preble","1",,"03",34719
"G3901370","1970","Ohio","39","Putnam","137",,,,,"4320",,"Putnam","1",,"01",31134
"G3901390","1970","Ohio","39","Richland","139",,,,,"4800",,"Richland","0",,"04",129997
"G3901410","1970","Ohio","39","Ross","141",,,,,,,"Ross","1",,"07",61211
"G3901430","1970","Ohio","39","Sandusky","143",,,,,,,"Sandusky","1",,"01",60983
"G3901450","1970","Ohio","39","Scioto","145",,,,,,,"Scioto","1",,"08",76951
"G3901470","1970","Ohio","39","Seneca","147",,,,,,,"Seneca","1",,"02",60696
"G3901490","1970","Ohio","39","Shelby","149",,,,,"4800",,"Shelby","1",,"03",37748
"G3901510","1970","Ohio","39","Stark","151",,,,,"1320",,"Stark","0",,"G",372210
"G3901530","1970","Ohio","39","Summit","153",,,,,"0080",,"Summit","0",,"F",553371
"G3901550","1970","Ohio","39","Trumbull","155",,,,,"9320",,"Trumbull","0",,"H",232579
"G3901570","1970","Ohio","39","Tuscarawas","157",,,,,,,"Tuscarawas","1",,"06",77211
"G3901590","1970","Ohio","39","Union","159",,,,,"9320",,"Union","1",,"02",23786
"G3901610","1970","Ohio","39","Van Wert","161",,,,,"4320",,"Van Wert","1",,"01",29194
"G3901630","1970","Ohio","39","Vinton","163",,,,,"4320",,"Vinton","1",,"08",9420
"G3901650","1970","Ohio","39","Warren","165",,,,,"1640",,"Warren","1",,"03",84925
"G3901670","1970","Ohio","39","Washington","167",,,,,,,"Washington","1",,"08",57160
"G3901690","1970","Ohio","39","Wayne","169",,,,,,,"Wayne","1",,"04",87123
"G3901710","1970","Ohio","39","Williams","171",,,,,"1640",,"Williams","1",,"01",33669
"G3901730","1970","Ohio","39","Wood","173",,,,,"8400",,"Wood","1",,"01",89722
"G3901750","1970","Ohio","39","Wyandot","175",,,,,"8400",,"Wyandot","1",,"02",21826
"G4000010","1970","Oklahoma","40","Adair","001",,,,,,,"Adair","1",,"10",15141
"G4000030","1970","Oklahoma","40","Alfalfa","003",,,,,,,"Alfalfa","1",,"02",7224
"G4000050","1970","Oklahoma","40","Atoka","005",,,,,,,"Atoka","1",,"09",10972
"G4000070","1970","Oklahoma","40","Beaver","007",,,,,,,"Beaver","1",,"01",6282
"G4000090","1970","Oklahoma","40","Beckham","009",,,,,,,"Beckham","1",,"04",15754
"G4000110","1970","Oklahoma","40","Blaine","011",,,,,,,"Blaine","1",,"02",11794
"G4000130","1970","Oklahoma","40","Bryan","013",,,,,,,"Bryan","1",,"07",25552
"G4000150","1970","Oklahoma","40","Caddo","015",,,,,,,"Caddo","1",,"04",28931
"G4000170","1970","Oklahoma","40","Canadian","017",,,,,"5880",,"Canadian","0",,"D",32245
"G4000190","1970","Oklahoma","40","Carter","019",,,,,,,"Carter","1",,"07",37349
"G4000210","1970","Oklahoma","40","Cherokee","021",,,,,,,"Cherokee","1",,"10",23174
"G4000230","1970","Oklahoma","40","Choctaw","023",,,,,,,"Choctaw","1",,"07",15141
"G4000250","1970","Oklahoma","40","Cimarron","025",,,,,,,"Cimarron","1",,"01",4145
"G4000270","1970","Oklahoma","40","Cleveland","027",,,,,"5880",,"Cleveland","0",,"B",81839
"G4000290","1970","Oklahoma","40","Coal","029",,,,,"5880",,"Coal","1",,"06",5525
"G4000310","1970","Oklahoma","40","Comanche","031",,,,,"4200",,"Comanche","0",,"04",108144
"G4000330","1970","Oklahoma","40","Cotton","033",,,,,,,"Cotton","1",,"04",6832
"G4000350","1970","Oklahoma","40","Craig","035",,,,,"4200",,"Craig","1",,"03",14722
"G4000370","1970","Oklahoma","40","Creek","037",,,,,"8560",,"Creek","1",,"C",45532
"G4000390","1970","Oklahoma","40","Custer","039",,,,,,,"Custer","1",,"01",22665
"G4000410","1970","Oklahoma","40","Delaware","041",,,,,,,"Delaware","1",,"10",17767
"G4000430","1970","Oklahoma","40","Dewey","043",,,,,,,"Dewey","1",,"01",5656
"G4000450","1970","Oklahoma","40","Ellis","045",,,,,,,"Ellis","1",,"01",5129
"G4000470","1970","Oklahoma","40","Garfield","047",,,,,,,"Garfield","1",,"02",55365
"G4000490","1970","Oklahoma","40","Garvin","049",,,,,,,"Garvin","1",,"05",24874
"G4000510","1970","Oklahoma","40","Grady","051",,,,,,,"Grady","1",,"04",29354
"G4000530","1970","Oklahoma","40","Grant","053",,,,,,,"Grant","1",,"02",7117
"G4000550","1970","Oklahoma","40","Greer","055",,,,,,,"Greer","1",,"04",7979
"G4000570","1970","Oklahoma","40","Harmon","057",,,,,,,"Harmon","1",,"04",5136
"G4000590","1970","Oklahoma","40","Harper","059",,,,,,,"Harper","1",,"01",5151
"G4000610","1970","Oklahoma","40","Haskell","061",,,,,,,"Haskell","1",,"08",9578
"G4000630","1970","Oklahoma","40","Hughes","063",,,,,,,"Hughes","1",,"06",13228
"G4000650","1970","Oklahoma","40","Jackson","065",,,,,,,"Jackson","1",,"04",30902
"G4000670","1970","Oklahoma","40","Jefferson","067",,,,,,,"Jefferson","1",,"07",7125
"G4000690","1970","Oklahoma","40","Johnston","069",,,,,,,"Johnston","1",,"07",7870
"G4000710","1970","Oklahoma","40","Kay","071",,,,,,,"Kay","1",,"02",48791
"G4000730","1970","Oklahoma","40","Kingfisher","073",,,,,,,"Kingfisher","1",,"02",12857
"G4000750","1970","Oklahoma","40","Kiowa","075",,,,,,,"Kiowa","1",,"04",12532
"G4000770","1970","Oklahoma","40","Latimer","077",,,,,"8560",,"Latimer","1",,"09",8601
"G4000790","1970","Oklahoma","40","Le Flore","079",,,,,"2720",,"Le Flore","1",,"09",32137
"G4000810","1970","Oklahoma","40","Lincoln","081",,,,,,,"Lincoln","1",,"05",19482
"G4000830","1970","Oklahoma","40","Logan","083",,,,,,,"Logan","1",,"05",19645
"G4000850","1970","Oklahoma","40","Love","085",,,,,,,"Love","1",,"07",5637
"G4000870","1970","Oklahoma","40","McClain","087",,,,,,,"Mc Clain","1",,"05",14157
"G4000890","1970","Oklahoma","40","McCurtain","089",,,,,,,"Mc Curtain","1",,"09",28642
"G4000910","1970","Oklahoma","40","McIntosh","091",,,,,,,"Mc Intosh","1",,"08",12472
"G4000930","1970","Oklahoma","40","Major","093",,,,,,,"Major","1",,"02",7529
"G4000950","1970","Oklahoma","40","Marshall","095",,,,,,,"Marshall","1",,"07",7682
"G4000970","1970","Oklahoma","40","Mayes","097",,,,,,,"Mayes","1",,"03",23302
"G4000990","1970","Oklahoma","40","Murray","099",,,,,,,"Murray","1",,"07",10669
"G4001010","1970","Oklahoma","40","Muskogee","101",,,,,,,"Muskogee","1",,"08",59542
"G4001030","1970","Oklahoma","40","Noble","103",,,,,,,"Noble","1",,"02",10043
"G4001050","1970","Oklahoma","40","Nowata","105",,,,,,,"Nowata","1",,"03",9773
"G4001070","1970","Oklahoma","40","Okfuskee","107",,,,,"2720",,"Okfuskee","1",,"06",10683
"G4001090","1970","Oklahoma","40","Oklahoma","109",,,,,"5880",,"Oklahoma","0",,"B",526805
"G4001110","1970","Oklahoma","40","Okmulgee","111",,,,,"5880",,"Okmulgee","1",,"08",35358
"G4001130","1970","Oklahoma","40","Osage","113",,,,,"8560",,"Osage","0",,"A",29750
"G4001150","1970","Oklahoma","40","Ottawa","115",,,,,,,"Ottawa","1",,"03",29800
"G4001170","1970","Oklahoma","40","Pawnee","117",,,,,,,"Pawnee","1",,"05",11338
"G4001190","1970","Oklahoma","40","Payne","119",,,,,,,"Payne","1",,"05",50654
"G4001210","1970","Oklahoma","40","Pittsburg","121",,,,,,,"Pittsburg","1",,"09",37521
